n,Codice_IPA,tipo,email
1,c_a874,Mail3,protocollo@comune.binetto.ba.it
1,c_a876,Mail2,bioglio@ptb.provincia.biella.it
1,c_a877,Mail2,segreteria@comune.bionaz.ao.it
1,c_a878,Mail2,protocollo@comune.bione.bs.it
1,c_a880,Mail2,ragioneriabirori@virgilio.it
1,c_a882,Mail2,protocollo@comune.bisacquino.pa.it
1,c_a885,Mail2,vincenzo.palumbi@comune.bisenti.te.it
1,c_a887,Mail2,personale@comune.bisignano.cs.it
1,c_a889,Mail2,comune@comune.bistagno.al.it
1,c_a895,Mail2,info@comune.bitti.nu.it
1,c_a896,Mail2,bivona.comune@tiscali.it
1,c_a898,Mail2,info@comune.bizzarone.co.it
1,c_a903,Mail2,info@comune.blello.bg.it
1,c_a904,Mail2,protocollo@comune.blessagno.co.it
1,c_a909,Mail2,comune.bobbio@sintranet.it
1,c_a910,Mail2,info@comune.bobbiopellice.to.it
1,c_a911,Mail2,amministrazione@comune.boca.no.it
1,c_a912,Mail3,sindacobocchigliero@libero.it
1,c_a914,Mail2,boccioleto@reteunitaria.piemonte.it
1,c_a916,Mail2,protocollo@comune.bocenago.tn.it
1,c_a919,Mail2,info@comune.boffaloradadda.lo.it
1,c_a920,Mail2,comune@boffaloraticino.it
1,c_a922,Mail2,protocollo@comune.bogliasco.ge.it
1,c_a925,Mail2,protocollo@comune.bognanco.vb.it
1,c_a931,Mail2,comune@comunediboissano.it
1,c_a932,Mail2,ragioneria.bolano@anutel.it
1,c_a937,Mail2,protocollo@comune.bolgare.bg.it
1,c_a942,Mail2,comunenovasiri@rete.basilicata.it
1,c_a950,Mail2,info@comune.boltiere.bg.it
1,c_a952,Mail2,urp@comune.bolzano.it
1,c_a955,Mail2,amministrativo@comunebomarzo.it
1,c_a957,Mail3,ragbompensiere@tiscali.it
1,c_a959,Mail2,sindaco@comune.bomporto.mo.it
1,c_a960,Mail2,personale-suap@comune.bonarcado.or.it
1,c_a964,Mail2,info@comune.bonavigo.vr.it
1,c_a965,Mail2,sindaco@comune.bondeno.fe.it
1,c_a968,Mail2,comune@comune.bondone.tn.it
1,c_a972,Mail2,info@unionecenturiati.cr.it
1,c_a975,Mail2,info@comunedibonito.it
1,c_a977,Mail3,protocollo@comune.bono.ss.it
1,c_a979,Mail2,info@comune.bonvicino.cn.it
1,c_a981,Mail2,ragioneriaborbona@interfree.it
1,c_a982,Mail2,comune.borca@valboite.bl.it
1,c_a987,Mail2,bore@comune.bore.pr.it
1,c_a989,Mail2,marchioni@comune.borgarello.pv.it
1,c_a990,Mail2,ufficio.protocollo@comune.borgaro-torinese.to.it
1,c_a991,Mail2,ufficio.protocollo@comune.borgetto.pa.it
1,c_a992,Mail2,info@comuneborghettodivara.191.it
1,c_a995,Mail2,protocollo@comuneborghetto.lo.it
1,c_a996,Mail3,servdemo.borgovelino@libero.it
1,c_a999,Mail2,protocollo@comune.borghettosantospirito.sv.it
1,c_ans,Mail2,anguillara@comune.anguillara-sabazia.roma.it
1,c_b001,Mail2,protocollo@comune.borghi.fc.it
1,c_b002,Mail4,ragioneria@comune.borgia.cz.it
1,c_b003,Mail2,info@comune.borgiallo.to.it
1,c_b005,Mail2,ragioneria@comuneborgioverezzi.it
1,c_b006,Mail2,comune@comune.borgo-valsugana.tn.it
1,c_b007,Mail2,posta@comune.borgoamozzano.lucca.it
1,c_b008,Mail2,a.petrucci@comuneborgorose.ri.it
1,c_b010,Mail2,info@comune.borgo-di-terzo.bg.it
1,c_b014,Mail2,info@comunesuardi.it
2,c_b015,Mail3,protocollo@comune.borgofranco.to.it
3,c_b017,Mail4,protocollo@comune.borgosangiovanni.lo.it
1,c_b018,Mail2,borgomale.com@cnnet.it
1,c_b019,Mail2,urp@comune.borgomanero.no.it
1,c_b020,Mail2,info@comune.borgomaro.im.it
1,c_b021,Mail2,info@comune.borgomasino.to.it
1,c_b025,Mail2,protocollo.borgonovo@sintranet.it
1,c_b028,Mail2,vigilanza@comune.borgopriolo.pv.it
1,c_b029,Mail2,segreteria@comune.borgoratto.al.it
1,c_b030,Mail2,ragioneria@comune.borgoratto-mormorolo.pv.it
1,c_b031,Mail2,protocollo@comune.borgoricco.pd.it
1,c_b033,Mail2,protocollo@comune.borgosandalmazzo.cn.it
1,c_b035,Mail2,info@comune.borgosangiacomo.bs.it
1,c_b036,Mail2,ced@comune.borgo-san-lorenzo.fi.it
1,c_b037,Mail2,segreteria@comune.borgosanmartino.al.it
1,c_b038,Mail2,info@comune.borgosansiro.pv.it
1,c_b040,Mail2,segreteria@comune.borgosatollo.bs.it
1,c_b044,Mail2,urp@comune.borgotossignano.bo.it
1,c_b048,Mail2,info@comune.bormida.sv.it
1,c_b051,Mail2,urp@comune.bornasco.pv.it
1,c_b055,Mail2,servizioamministrativo@comune.boroneddu.or.it
1,c_b056,Mail2,info@comune.borore.nu.it
1,c_b057,Mail2,comune.borrello@libero.it
1,c_b061,Mail2,protocollo@comune.borsodelgrappa.tv.it
1,c_b062,Mail2,finanziario@comune.bortigali.nu.it
1,c_b063,Mail2,info@comunebortigiadas.it
1,c_b067,Mail2,amministrativo@comune.borzonasca.ge.it
2,c_b068,Mail3,protocollo@comune.bosa.or.it
2,c_b069,Mail3,segreteria-protocollo@comune.bosaro.ro.it
1,c_b070,Mail2,info@comune.boschisantanna.vr.it
1,c_b071,Mail2,info@comune.boscomarengo.al.it
1,c_b075,Mail2,comune@bosconerocanavese.it
1,c_b079,Mail2,info@comune.bosia.cn.it
1,c_b080,Mail2,info@comune.bosio.al.it
1,c_b081,Mail2,protocollo@comune.bosisioparini.lc.it
1,c_b082,Mail2,info@comune.bosnasco.pv.it
1,c_b084,Mail2,ufficiopubblico@comune.bossolasco.cn.it
1,c_b085,Mail2,ragioneriabotricello@libero.it
1,c_b088,Mail2,protocollo@comune.bottanuco.bg.it
1,c_b089,Mail2,info@comune.bormio.so.it
1,c_b099,Mail2,protocollo@comune.bovamarina.rc.it
1,c_b105,Mail2,s.terranova@comune.bovisiomasciago.mb.it
1,c_b107,Mail2,amministrazione@bovolone.net
1,c_b109,Mail2,segreteria@comune.bozzole.al.it
1,c_b110,Mail2,ufficioragioneria@comune.bozzolo.mn.it
1,c_b112,Mail2,ragioneria@comune.bracca.bg.it
1,c_b117,Mail2,comune.brallo@virgilio.it
1,c_b118,Mail2,comunedibrancaleone@virgilio.it
1,c_b120,Mail2,segreteria@comune.brandico.bs.it
1,c_b124,Mail2,info@comune.braone.bs.it
1,c_b126,Mail2,ufficiosegreteria@comune.brebbia.va.it
2,c_b128,Mail3,protocollo@comunebreda.it
1,c_b129,Mail2,info@comune.castelverde.cr.it
1,c_b131,Mail2,ragioneria@unioneovestlagovarese.it
2,c_b134,Mail3,protocollo@comune.bregnano.co.it
1,c_b141,Mail2,protocollo@comune.brembio.lo.it
1,c_b143,Mail2,protocollo@comune.brendola.vi.it
1,c_b152,Mail2,pm@comune.brentino.vr.it
1,c_b153,Mail4,segreteria@comune.brentonico.tn.it
1,c_b154,Mail2,protocollo@comune.brenzone.vr.it
1,c_b158,Mail2,info@comune.bresimo.tn.it
1,c_b159,Mail2,info@comune.bressanabottarone.pv.it
1,c_b160,Mail2,info@brixen.it
1,c_b162,Mail2,sic@bresso.net
1,c_b167,Mail2,briaglia@ruparpiemonte.it
1,c_b169,Mail2,ragioneria.briatico@tiscali.it
1,c_b171,Mail2,bricherasio@ruparpiemonte.it
1,c_b175,Mail2,briga.alta@ruparpiemonte.it
1,c_b176,Mail2,info@comune.briga-novarese.no.it
1,c_b178,Mail2,ufficio.protocollo@comune.brignano.bg.it
1,c_b180,Mail2,urp@comune.brindisi.it
1,c_b181,Mail2,comunebrindisimontagna@rete.basilicata.it
1,c_b182,Mail2,info@comune.brinzio.va.it
1,c_b185,Mail2,comunebrione@libero.it
1,c_b188,Mail2,segreteria@comune.brisighella.ra.it
1,c_b191,Mail2,combrissago@comune.brissago-valtravaglia.va.it
1,c_b193,Mail2,info@comune.brittoli.pe.it
1,c_b194,Mail2,giovanni.monaca@comune.brivio.lc.it
1,c_b195,Mail2,tecnico2@comune.broccostella.fr.it
1,c_b200,Mail2,info@comune.brondello.cn.it
1,c_b201,Mail2,info@comune.broni.pv.it
1,c_b204,Mail2,segreteria@comune.brossasco.cn.it
1,c_b205,Mail2,brosso@ruparpiemonte.it
1,c_b207,Mail2,municipio@comune.brovellocarpugnino.vb.it
1,c_b209,Mail2,info@comune.brozolo.to.it
1,c_b212,Mail2,urp@comune.brugherio.mb.it
1,c_b213,Mail2,ragioneria@comune.brugine.pd.it
1,c_b214,Mail2,brugnatocom@libero.it
1,c_b215,Mail2,segreteria@comune.brugnera.pn.it
1,c_b216,Mail2,comune@comune.bruino.to.it
1,c_b217,Mail2,demografici@comune.brumano.bg.it
1,c_b218,Mail2,info@comune.brunate.co.it
1,c_b219,Mail2,protocollo@comune.brunello.va.it
1,c_b221,Mail2,segreteria@comune.bruno.at.it
1,c_b223,Mail2,info@comune.brusaporto.bg.it
1,c_b225,Mail2,PROTOCOLLO@COMUNE.BRUSASCO.TO.GOV.IT
1,c_b227,Mail2,infoced@comune.brusciano.na.it
1,c_b228,Mail2,ragioneria@comune.brusimpiano.va.it
1,c_b230,Mail2,info@comune.brusson.ao.it
1,c_b232,Mail2,ragioneria@comune.bruzolo.to.it
1,c_b235,Mail2,ragioneria@comune.bubbiano.mi.it
1,c_b238,Mail2,manutentivo@comune.bucchianico.ch.it
1,c_b239,Mail2,anagrafe@comune.bucciano.bn.it
1,c_b240,Mail2,ced@comune.buccinasco.mi.it
1,c_b243,Mail2,info@comune.bucine.ar.it
1,c_b247,Mail2,protocollo@com-budoia.regione.fvg.it
1,c_b248,Mail2,protocollo@comune.budoni.ot.it
1,c_b249,Mail2,segreteria@comune.budrio.bo.it
2,c_b250,Mail3,protocollo@comunebuggerru.it
1,c_b251,Mail2,info@comune.buggiano.pt.it
1,c_b255,Mail2,ragioneria@comune.buglioinmonte.so.it
1,c_b256,Mail3,fabio@comunedibugnara.it
1,c_b258,Mail3,protocollo@comune.buguggiate.va.it
1,c_b259,Mail2,protocollo@comune.buja.ud.it
1,c_b264,Mail2,protocollo@comune.bultei.ss.it
1,c_b265,Mail2,amministrativo@comune.bulzi.ss.it
1,c_b266,Mail2,ragioneria@comune.buonabitacolo.sa.it
1,c_b267,Mail2,utc@comune.buonalbergo.bn.it
1,c_b269,Mail2,ragioneria@comune.buonconvento.si.it
1,c_b272,Mail2,protocollo@buragodimolgora.gov.it
1,c_b275,Mail2,comunediburgio@alice.it
1,c_b278,Mail2,info@comune.buriasco.to.it
1,c_b279,Mail2,info@comune.burolo.to.it
1,c_b280,Mail2,comune@comunediburonzo.it
1,c_b281,Mail2,ragioneria.busachi@legalmail.it
1,c_b282,Mail2,sindaco@comune.busalla.ge.it
1,c_b284,Mail2,responsabiletributi.busano@ruparpiemonte.it
1,c_b287,Mail2,sal.cantone@tiscali.it
1,c_b295,Mail2,comune.busso@virgilio.it
2,c_b301,Mail3,protocollo@comune.bustogarolfo.mi.it
1,c_b303,Mail2,m.spigai@comune.buti.pi.it
1,c_b304,Mail2,protocollo@comune.buttapietra.vr.it
2,c_b309,Mail3,protocollo@comune.buttrio.ud.it
1,c_b310,Mail2,comune@comune.sanpaolodargon.bg.it
1,c_b311,Mail2,cabella.ligure@reteunitaria.piemonte.it
1,c_b312,Mail2,info@comune.castellocabiaglio.va.it
1,c_b313,Mail2,info@comune.cabiate.co.it
1,c_b315,Mail2,segreteria@comune.caccamo.pa.it
1,c_b317,Mail2,info@comune.poggiosannita.is.it
1,c_b345,Mail2,comune@comune.cadoneghe.pd.it
1,c_b350,Mail2,info@comune.cafasse.to.it
1,c_b352,Mail2,municipio@comune.cagli.ps.it
1,c_b354,Mail2,urp@comune.cagliari.it
1,c_b355,Mail2,info@comune.caglio.co.it
1,c_b357,Mail2,protocollo@cagnanovarano.gov.it
1,c_b358,Mail2,segreteria@comune.cagnanoamiterno.aq.it
1,c_b361,Mail2,protocollo@comune.caianello.ce.it
1,c_b364,Mail2,info@comune.caines.bz.it
1,c_b366,Mail2,ragioneria@comune.caiolo.so.it
1,c_b367,Mail2,ragioneria@comune.cairano.av.it
1,c_b377,Mail2,ragioneriacalamonaci@libero.it
1,c_b378,Mail2,protocollo@comune.calangianus.ot.it
1,c_b379,Mail2,ragioneria@comune.calanna.rc.it
1,c_b380,Mail2,comune@comune.calascacastiglione.vb.it
1,c_b382,Mail2,comune.calascio@comune.calascio.aq.it
2,c_b384,Mail3,protocollo@comune.calatabiano.ct.it
1,c_b388,Mail2,amministrazione@comunecalcata.it
1,c_b389,Mail2,segreteria@comune.calceranica.tn.it
1,c_b391,Mail2,info@comune.calciano.mt.it
1,c_b393,Mail2,segreteria@comune.calcinate.bg.it
1,c_b394,Mail2,segreteria@comune.calcinato.bs.it
1,c_b395,Mail2,info@comune.calcio.bg.it
1,c_b397,Mail2,info@caldaro.eu
2,c_b402,Mail3,protocollogenerale@comune.caldiero.vr.it
1,c_b403,Mail2,segreteria@comune.caldogno.vi.it
1,c_b405,Mail2,protocollo@comunecalendascopc.it
1,c_b406,Mail2,sportellodelcittadino@comune.calenzano.fi.it
1,c_b409,Mail3,info@comune.calice-ligure.sv.it
1,c_b410,Mail2,comcal@libero.it
1,c_b413,Mail5,urp@comune.calimera.le.it
1,c_b418,Mail2,protocollo@comune.calliano.at.it
1,c_b419,Mail2,ragioneria.calliano@comune.calliano.tn.it
1,c_b423,Mail2,calolziocorte@comune.calolziocorte.lc.it
1,c_b427,Mail2,comunecaltabellotta@tiscali.it
1,c_b428,Mail3,ufficiodigabinetto@comune.caltagirone.ct.it
1,c_b430,Mail2,aagg@comune.caltavuturo.pa.it
1,c_b433,Mail2,info@comune.caltrano.vi.it
1,c_b434,Mail2,affarigenerali@comune.caluscodadda.bg.it
1,c_b435,Mail2,protocollo@comune.caluso.to.it
1,c_b437,Mail2,municipio@comune.calvanico.sa.it
1,c_b441,Mail2,demografici@comune.calvene.vi.it
1,c_b442,Mail2,protocollo@comunecalvenzano.net
1,c_b444,Mail2,info@comune.calvi.bn.it
1,c_b450,Mail2,info@comune.calvisano.bs.it
1,c_b453,Mail2,info@comune.camagnamonferrato.al.it
1,c_b455,Mail2,protocollo@comune.camaiore.lu.it
1,c_b457,Mail2,camandona@ptb.provincia.biella.it
1,c_b462,Mail2,info@comune.cambiano.to.it
1,c_b463,Mail2,protocollo@comune.cambiasca.vb.it
1,c_b465,Mail2,ragioneria@comune.camburzano.bi.it
1,c_b466,Mail2,comsantelena@tiscali.it
1,c_b467,Mail2,comunecamerana@tiscalinet.it
1,c_b468,Mail2,info@comune.camerano.an.it
1,c_b469,Mail2,info@comune.camerano.at.it
1,c_b470,Mail2,comune@comune.cameratapicena.an.it
1,c_b471,Mail2,info@comune.cameratacornello.bg.it
1,c_b472,Mail2,comunecameratanuova.anagrafe@virgilio.it
1,c_b473,Mail2,comune@comune.cameri.no.it
1,c_b474,Mail2,info@comune.camerino.mc.it
1,c_b476,Mail2,info@comune.camerota.sa.it
1,c_b485,Mail2,protocollo@comune.camisanovicentino.vi.it
1,c_b486,Mail2,finanze@comune.cammarata.ag.it
1,c_b490,Mail2,protocollo@comune.camogli.ge.it
1,c_b491,Mail2,segreteria@comune.chamois.ao.it
1,c_b493,Mail4,protocollo@comune.campagnalupia.ve.it
1,c_b496,Mail2,protocollo@comunecampagnano.it
1,c_b498,Mail2,info@comune.campagnolacremasca.cr.it
1,c_b501,Mail2,p.chiusi@unione.camparadalesmo.it
1,c_b502,Mail2,sede@comune.campegine.re.it
1,c_b504,Mail2,info@comune.campello.pg.it
1,c_b505,Mail2,sindaco.campertogno@reteunitaria.piemonte.it
1,c_b506,Mail2,protocollo@comune.campi-salentina.le.it
1,c_b508,Mail2,campiglia@ptb.provincia.biella.it
1,c_b512,Mail2,protocollo@comune.campiglionefenile.to.it
1,c_b513,Mail4,protocollo@comunecampione.ch
1,c_b514,Mail2,info@comune.campitellodifassa.tn.it
1,c_b516,Mail2,segretario@comune.campocalabro.rc.it
1,c_b522,Mail2,comune.campochiaro@virgilio.it
1,c_b524,Mail2,protocollo@comune.campodarsego.pd.it
1,c_b526,Mail2,info@comunecampodigiove.it
1,c_b527,Mail2,areacontabile@comune.campodimele.lt.it
1,c_b531,Mail2,segreteria@comune.campodoro.pd.it
1,c_b533,Mail2,posta@comune.campofelicedifitalia.pa.it
1,c_b536,Mail2,protocollo@comune.campoformido.ud.it
1,c_b538,Mail2,info@comune.campo-ligure.ge.it
1,c_b540,Mail2,info@comune.champorcher.ao.it
1,c_b541,Mail3,sindaco@comunecampolattaro.it
1,c_b542A,Mail2,info@comune.campolidelmontetaburno.bn.it
1,c_b544,Mail2,comunecampolieto@virgilio.it
1,c_b546,Mail2,amministrazione@comune.campolongo.ve.it
1,c_b549,Mail2,comunecampomaggiore@rete.basilicata.it
1,c_b550,Mail2,urp@comunecampomarino.it
1,c_b551,Mail2,info@comune.campomorone.ge.it
1,c_b554,Mail2,lucio.masenadore@comune.camponogara.ve.it
1,c_b557,Mail2,segreteria@comune.camporgiano.lu.it
1,c_b560,Mail2,servizigenerali@comunedicamporosso.it
1,c_b562,Mail2,info@comune.camporotondodifiastrone.mc.it
1,c_b563,Mail2,info@comune.camposampiero.pd.it
1,c_b564,Mail2,segreteria@comune.camposanmartino.pd.it
1,c_b566,Mail2,info@comune.camposanto.mo.it
1,c_b567,Mail2,campospinoso@libero.it
1,c_b572,Mail2,segreteria@comune.camugnano.bo.it
1,c_b578,Mail2,segreteria@comune.canaro.ro.it
1,c_b579,Mail3,segreteria@comune.canazei.tn.it
1,c_b582,Mail2,ufficioragioneria@comune.canda.ro.it
1,c_b584,Mail2,segreteria@comune.candela.fg.it
1,c_b587,Mail2,info@comune.candialomellina.pv.it
1,c_b589,Mail2,protocollo@comune.candiana.pd.it
1,c_b590,Mail2,c.comunedicandida@tin.it
4,c_b592,Mail5,protocollo@comune.candiolo.torino.it
1,c_b593,Mail2,info@comune.canegrate.mi.it
1,c_b595,Mail2,comuneorvinio@libero.it
1,c_b597,Mail2,comunedicanepina@libero.it
1,c_b607,Mail2,comunedicanna@virgilio.it
1,c_b608,Mail2,ufficiofinanziario@comune.cannalonga.sa.it
1,c_b609,Mail2,segreteria@comune.cannara.pg.it
1,c_b610,Mail2,protocollo@comune.canneroriviera.vb.it
1,c_b613,Mail2,ragioneria@comune.cannetopavese.pv.it
1,c_b615,Mail2,comunecannobio@cannobio.net
1,c_b619,Mail2,segreteria@comune.canosa.bt.it
1,c_b624,Mail2,info@comune.cansano.aq.it
1,c_b627,Mail2,protocollo@comune.cantalice.ri.it
1,c_b629,Mail2,comune.cantalupo@libero.it
1,c_b630,Mail2,amministrazione@comune.cantalupo.is.it
1,c_b631,Mail2,ragioneria@comune.cantalupoinsabina.ri.it
1,c_b632,Mail2,ragioneria.mandela@tiscali.it
1,c_b633,Mail2,comunecantarana@libero.it
1,c_b634,Mail2,info@comune.cantello.va.it
1,c_b635,Mail2,canterano.comune@tiscali.it
1,c_b636,Mail2,comune.cantiano@provincia.ps.it
1,c_b637,Mail2,municipio@comune.cantoira.to.it
1,c_b639,Mail2,urp@comune.cantu.co.it
1,c_b640,Mail2,areafinanziaria@comune.canzano.te.it
1,c_b641,Mail2,segreteria@comune.canzo.co.it
1,c_b642,Mail2,protocollo@comune.caorle.ve.it
1,c_b643,Mail2,comune.caorso@sintranet.it
1,c_b645,Mail2,comunedicapaci@iol.it
1,c_b649,Mail2,protocollo@comune.capena.rm.it
1,c_b650,Mail2,info@comune.capergnanica.cr.it
1,c_b651,Mail2,info@comunedicapestrano.it
1,c_b655,Mail2,vmesiano.affarigenerali@comune.capistrano.vv.it
1,c_b658,Mail2,protocollo@comune.capitignano.aq.it
1,c_b660,Mail2,segreteria@comunecapizzi.me.it
1,c_b662,Mail2,urp@pna.bl.it
1,c_b663,Mail2,ragioneria@comune.capodimonte.vt.it
1,c_b666,Mail4,protocollo@comune.capodorlando.me.it
1,c_b669,Mail2,comune@comune.capoliveri.li.it
1,c_b670,Mail2,serviziofinanziario@comune.capolona.ar.it
1,c_b671,Mail2,ced@comune.caponago.mb.it
1,c_b672,Mail2,info@comunecaporciano.aq.it
1,c_b675,Mail2,protocollo@comune.capoterra.ca.it
1,c_b676,Mail2,info@comune.capovalle.bs.it
1,c_b677,Mail2,ufficio.rag.cappadocia@tin.it
1,c_b678,Mail2,info@comune.cappellamaggiore.tv.it
1,c_b680,Mail2,ragioneria@comune.cappelladepicenardi.cr.it
1,c_b681,Mail2,cappelle.tavo@libero.it
1,c_b686,Mail2,segreteria@comune.capralba.cr.it
1,c_b691,Mail2,settore1@comune.caprarola.vt.it
1,c_b692,Mail2,caprauna@ruparpiemonte.it
1,c_b693,Mail4,segreteria@capresemichelangelo.net
1,c_b694,Mail2,caprezzo@ruparpiemonte.it
1,c_b697,Mail2,info@comunecapriana.com
1,c_b698,Mail2,info@comune.capriano.bs.it
1,c_b701,Mail2,ragioneria@comune.capriatadorba.al.it
1,c_b707,Mail2,info@comune.capriglio.at.it
1,c_b708,Mail2,caprile@ptb.provincia.biella.it
1,c_b711,Mail2,g.belometti@capriolo.org
1,c_b712,Mail2,protocollo@com-capriva-del-friuli.regione.fvg.it
1,c_b716,Mail2,segreteria@comune.capurso.bari.it
1,c_b717,Mail2,utcaraffa@libero.it
1,c_b718,Mail2,ragioneriacaraffa@tiscali.it
1,c_b719,Mail2,protocollo@comune.caraglio.cn.it
1,c_b720,Mail2,protocollo@comune.caramagnapiemonte.cn.it
1,c_b725,Mail2,carapelle.calvisio@tiscali.it
1,c_b726,Mail2,area.segreteria@comunecarasco.it
1,c_b727,Mail3,protocollo@comune.carassai.ap.it
1,c_b729,Mail2,segreteria@comune.caratebrianza.mb.it
1,c_b730,Mail2,ufficio.servizifinanziari@comune.carateurio.co.it
1,c_b731,Mail2,urp@comune.caravaggio.bg.it
1,c_b732,Mail2,info@comune.caravate.va.it
1,c_b733,Mail2,info@comune.caravino.to.it
1,c_b734,Mail2,caravonica@uno.it
1,c_b736,Mail2,comune.carbonara@libero.it
1,c_b740,Mail2,ufficio.ragioneria@comune.carbonaradinola.na.it
1,c_b741,Mail2,info@comune.carbonaraalticino.pv.it
1,c_b743,Mail2,affarigenerali@comune.carbone.pz.it
1,c_b748,Mail2,info@comune.carcare.sv.it
1,c_b749,Mail2,ragioneria@comune.carceri.pd.it
1,c_b752,Mail2,protocollo@comune.altosermenza.vc.it
1,c_b755,Mail2,comune.carde@isiline.it
1,c_b756,Mail2,finanziario@comune.cardeto.rc.it
1,c_b760,Mail2,segreteria@comune.careggine.lu.it
1,c_b762,Mail2,caremasegreteria@eponet.it
1,c_b766,Mail2,comune.careri@tin.it
1,c_b768,Mail2,comune_caresanablot@libero.it
1,c_b769,Mail2,info@comune.carezzano.al.it
1,c_b771,Mail2,comune.carfizzi@tiscali.it
1,c_b772,Mail2,protocollo@comune.cargeghe.ss.it
1,c_b778,Mail2,comunecarimate@comunecarimate.it
1,c_b785,Mail2,comunecarlazzo@comune.carlazzo.co.it
1,c_b791,Mail2,sindaco@comune.carmagnola.to.it
1,c_b794,Mail2,segreteriagenerale@comune.carmignano.po.it
1,c_b795,Mail2,protocollo@comune.carmignanodibrenta.pd.it
1,c_b798,Mail2,anagrafe.carnate@legalmail.it
1,c_b799,Mail2,info@comune.cornedo.bz.it
1,c_b801,Mail2,uff.protocollo@comune.carobbio.bg.it
1,c_b804,Mail2,s.masetta@tiscali.it
1,c_b807,Mail2,segreteria@comune.caronnovaresino.va.it
1,c_b809,Mail2,info@comune.carovigno.br.it
1,c_b810,Mail2,comune@carovilli.info
1,c_b812,Mail2,anagrafe.carpaneto@legalmail.it
1,c_b813,Mail2,COMUNECARPANZANO@LIBERO.IT
1,c_b817,Mail2,mariagabriella.passeri@comune.carpenedolo.bs.it
1,c_b820,Mail2,finanziaria@comune.carpiano.mi.it
1,c_b824,Mail2,info@comune.curacarpignano.pv.it
1,c_b825,Mail2,comune@comune.carpineti.re.it
1,c_b828,Mail2,info@carpinetoromano.it
1,c_b829,Mail2,comunecarpino@tiscali.it
1,c_b830,Mail2,comune@comune.carpinone.is.it
1,c_b836,Mail2,info@comune.carregaligure.al.it
1,c_b838,Mail2,sindaco@comune.carro.sp.it
1,c_b840,Mail2,info@comune.carrosio.al.it
1,c_b841,Mail2,protocollo@comune.carru.cn.it
1,c_b842,Mail2,ragioneria@comune.carsoli.aq.it
1,c_b844,Mail2,ragioneria@comune.cartigliano.vi.it
1,c_b845,Mail2,info@comune.cartignano.cn.it
1,c_b846,Mail2,comune.cartoceto@provincia.ps.it
1,c_b848,Mail2,protocollo@comune.cartura.pd.it
1,c_b850,Mail2,protocollofatture.comunecarugate@legalmail.it
1,c_b853,Mail2,comune.carunchio@tin.it
1,c_b854,Mail2,info@comune.carvico.bg.it
1,c_b856,Mail2,comune@comune.carzano.tn.it
1,c_b861,Mail2,comune.casalanguida@libero.it
1,c_b862,Mail2,comunedicasalattico@libero.it
1,c_b864,Mail2,segreteria@comune.casalbeltrame.no.it
1,c_b868,Mail2,comunedicasalbuono@comune.casalbuono.sa.it
1,c_b869,Mail3,finanziario.comune.casalbuttano@legalmail.it
1,c_b870,Mail2,anagrafe@comune.casalcermelli.al.it
1,c_b871,Mail2,comunecasalciprano@libero.it
1,c_b875,Mail2,info@comune.casalelitta.va.it
2,c_b876,Mail3,protocollo@comune.casalecortecerro.vb.it
1,c_b877,Mail2,segreteria@comune.casale-di-scodosia.pd.it
1,c_b881,Mail2,ragioneria@comune.casalecremascovidolasco.cr.it
1,c_b882,Mail2,info@comune.casaleggioboiro.al.it
1,c_b883,Mail2,municipio@comune.casaleggionovara.no.it
1,c_b886,Mail2,protocollo@comune.casaleone.vr.it
1,c_b887,Mail2,demografico@comune.casalettolodigiano.lo.it
1,c_b889,Mail2,ragioneria@comune.casalettoceredano.cr.it
1,c_b890,Mail2,casaletto_di_sopra@libero.it
1,c_b892,Mail2,urp@comune.casalfiumanese.bo.it
1,c_b893,Mail2,urp@comune.casalgrande.re.it
3,c_b896,Mail4,protocollo@comune.casalincontrada.ch.it
1,c_b899,Mail2,ragioneria@comune.casalmaiocco.lo.it
1,c_b9,Mail2,protocollo@comune.casaluce.ce.it
1,c_b901,Mail3,protocollo@comune.casalmoro.mn.it
1,c_b903,Mail3,ufficio.finanziario@comune.villapiana.cs.it
1,c_b906,Mail2,protocollo@comune.sanpaoloalbanese.pz.it
1,c_b907,Mail2,info@comune.casaloldo.mn.it
1,c_b911,Mail2,andrea.ferrari@comune.casalromano.mn.it
1,c_b912,Mail2,segreteria@comune.casalserugo.pd.it
1,c_b916,Mail2,info@comune.pozzaglio.cr.it
1,c_b918,Mail2,segreteria.casalvecchio@virgilio.it
1,c_b920,Mail2,municipio@comune.casalvolone.no.it
1,c_b927,Mail2,casanovalerrone@libero.it
1,c_b928,Mail2,casanova.elvo@ruparpiemonte.it
1,c_b932,Mail2,ragioneria@comune.casape.rm.it
1,c_b933,Mail2,info@comune.caspoggio.gov.it
2,c_b933w,Mail3,protocollo@comunecasapinta.it
1,c_b934,Mail2,info@comune.casaprota.ri.it
1,c_b936,Mail2,servizinterni@comune.casarano.le.it
1,c_b941,Mail2,segreteria@comune.casasco.al.it
2,c_b943,Mail3,ufficio.protocollo@comune.casatenovo.lc.it
1,c_b945,Mail2,info@comune.casatisma.pv.it
1,c_b947,Mail2,info@comune.casazza.bg.it
1,c_b950,Mail2,urp@comune.cascina.pi.it
1,c_b952,Mail2,info@comune.sangiacomovercellese.vc.it
1,c_b956,Mail2,ragioneria@comune.casella.ge.it
1,c_b958,Mail2,ragioneria@comune.casellelurani.lo.it
